rank,data,discretized_data,our u,our weights,std_our weights
498,215830.0,2671327910.0,-5690.5,0.0,0.0
499,215833.0,2671365041.0,-5689.5,0.0,0.0
500,215847.0,2671538319.0,-5688.5,0.0,0.0
501,215868.0,2671798236.0,-5687.5,0.0,0.0
502,216002.0,2673456754.0,-5686.5,0.0,0.0
503,216079.0,2674409783.0,-5685.5,0.0,0.0
504,216084.0,2674471668.0,-5684.5,0.0,0.0
505,216109.0,2674781093.0,-5683.5,0.0,0.0
506,216118.0,2674892486.0,-5682.5,0.0,0.0
507,216122.0,2674941994.0,-5681.5,0.0,0.0
508,216162.0,2675437074.0,-5680.5,0.0,0.0
509,216224.0,2676204448.0,-5679.5,0.0,0.0
510,216313.0,2677306001.0,-5678.5,0.0,0.0
511,216324.0,2677442148.0,-5677.5,0.0,0.0
512,216557.0,2680325989.0,-5676.5,0.0,0.0
513,216587.0,2680697299.0,-5675.5,0.0,0.0
514,216624.0,2681155248.0,-5674.5,0.0,0.0
515,216636.0,2681303772.0,-5673.5,0.0,0.0
516,216795.0,2683271715.0,-5672.5,0.0,0.0
517,216803.0,2683370731.0,-5671.5,0.0,0.0
518,216809.0,2683444993.0,-5670.5,0.0,0.0
519,216811.0,2683469747.0,-5669.5,0.0,0.0
520,216813.0,2683494501.0,-5668.5,0.0,0.0
521,216821.0,2683593517.0,-5667.5,0.0,0.0
522,216892.0,2684472284.0,-5666.5,0.0,0.0
523,216942.0,2685091134.0,-5665.5,0.0,0.0
524,216957.0,2685276789.0,-5664.5,0.0,0.0
525,216986.0,2685635722.0,-5663.5,0.0,0.0
526,217009.0,2685920393.0,-5662.5,0.0,0.0
527,217027.0,2686143179.0,-5661.5,0.0,0.0
528,217123.0,2687331371.0,-5660.5,0.0,0.0
529,217207.0,2688371039.0,-5659.5,0.0,0.0
530,217249.0,2688890873.0,-5658.5,0.0,0.0
531,217307.0,2689608739.0,-5657.5,0.0,0.0
532,217325.0,2689831525.0,-5656.5,0.0,0.0
533,217445.0,2691316765.0,-5655.5,0.0,0.0
534,217579.0,2692975283.0,-5654.5,0.0,0.0
535,217593.0,2693148561.0,-5653.5,0.0,0.0
536,217648.0,2693829296.0,-5652.5,0.0,0.0
537,217649.0,2693841673.0,-5651.5,0.0,0.0
538,217657.0,2693940689.0,-5650.5,0.0,0.0
539,217678.0,2694200606.0,-5649.5,0.0,0.0
540,217742.0,2694992734.0,-5648.5,0.0,0.0
541,217779.0,2695450683.0,-5647.5,0.0,0.0
542,217847.0,2696292319.0,-5646.5,0.0,0.0
543,217860.0,2696453220.0,-5645.5,0.0,0.0
544,217868.0,2696552236.0,-5644.5,0.0,0.0
545,217901.0,2696960677.0,-5643.5,0.0,0.0
546,217918.0,2697171086.0,-5642.5,0.0,0.0
547,217941.0,2697455757.0,-5641.5,0.0,0.0
548,218122.0,2699695994.0,-5640.5,0.0,0.0
549,218127.0,2699757879.0,-5639.5,0.0,0.0
550,218139.0,2699906403.0,-5638.5,0.0,0.0
551,218187.0,2700500499.0,-5637.5,0.0,0.0
552,218274.0,2701577298.0,-5636.5,0.0,0.0
553,218375.0,2702827375.0,-5635.5,0.0,0.0
554,218446.0,2703706142.0,-5634.5,0.0,0.0
555,218486.0,2704201222.0,-5633.5,0.0,0.0
556,218493.0,2704287861.0,-5632.5,0.0,0.0
557,218568.0,2705216136.0,-5631.5,0.0,0.0
558,218677.0,2706565229.0,-5630.5,0.0,0.0
559,218740.0,2707344980.0,-5629.5,0.0,0.0
560,218766.0,2707666782.0,-5628.5,0.0,0.0
561,218862.0,2708854974.0,-5627.5,0.0,0.0
562,218894.0,2709251038.0,-5626.5,0.0,0.0
563,218932.0,2709721364.0,-5625.5,0.0,0.0
564,219086.0,2711627422.0,-5624.5,0.0,0.0
565,219164.0,2712592828.0,-5623.5,0.0,0.0
566,219197.0,2713001269.0,-5622.5,0.0,0.0
567,219364.0,2715068228.0,-5621.5,0.0,0.0
568,219389.0,2715377653.0,-5620.5,0.0,0.0
569,219403.0,2715550931.0,-5619.5,0.0,0.0
570,219441.0,2716021257.0,-5618.5,0.0,0.0
571,219503.0,2716788631.0,-5617.5,0.0,0.0
572,219567.0,2717580759.0,-5616.5,0.0,0.0
573,219680.0,2718979360.0,-5615.5,0.0,0.0
574,219718.0,2719449686.0,-5614.5,0.0,0.0
575,219726.0,2719548702.0,-5613.5,0.0,0.0
576,219728.0,2719573456.0,-5612.5,0.0,0.0
577,219851.0,2721095827.0,-5611.5,0.0,0.0
578,219928.0,2722048856.0,-5610.5,0.0,0.0
579,219970.0,2722568690.0,-5609.5,0.0,0.0
580,220008.0,2723039016.0,-5608.5,0.0,0.0
581,220044.0,2723484588.0,-5607.5,0.0,0.0
582,220051.0,2723571227.0,-5606.5,0.0,0.0
583,220099.0,2724165323.0,-5605.5,0.0,0.0
584,220133.0,2724586141.0,-5604.5,0.0,0.0
585,220320.0,2726900640.0,-5603.5,0.0,0.0
586,220355.0,2727333835.0,-5602.5,0.0,0.0
587,220355.0,2727333836.0,-5601.5,0.0,0.0
588,220394.0,2727816538.0,-5600.5,0.0,0.0
589,220583.0,2730155791.0,-5599.5,0.0,0.0
590,220668.0,2731207836.0,-5598.5,0.0,0.0
591,220682.0,2731381114.0,-5597.5,0.0,0.0
592,220765.0,2732408405.0,-5596.5,0.0,0.0
593,220843.0,2733373811.0,-5595.5,0.0,0.0
594,220968.0,2734920936.0,-5594.5,0.0,0.0
595,221082.0,2736331914.0,-5593.5,0.0,0.0
596,221118.0,2736777486.0,-5592.5,0.0,0.0
597,221187.0,2737631499.0,-5591.5,0.0,0.0
598,221288.0,2738881576.0,-5590.5,0.0,0.0
599,221302.0,2739054854.0,-5589.5,0.0,0.0
600,221407.0,2740354439.0,-5588.5,0.0,0.0
601,221472.0,2741158944.0,-5587.5,0.0,0.0
602,221489.0,2741369353.0,-5586.5,0.0,0.0
603,221535.0,2741938695.0,-5585.5,0.0,0.0
604,221546.0,2742074842.0,-5584.5,0.0,0.0
605,221607.0,2742829839.0,-5583.5,0.0,0.0
606,221612.0,2742891724.0,-5582.5,0.0,0.0
607,221652.0,2743386804.0,-5581.5,0.0,0.0
608,221683.0,2743770491.0,-5580.5,0.0,0.0
609,221732.0,2744376964.0,-5579.5,0.0,0.0
610,221749.0,2744587373.0,-5578.5,0.0,0.0
611,221751.0,2744612127.0,-5577.5,0.0,0.0
612,221874.0,2746134498.0,-5576.5,0.0,0.0
613,221912.0,2746604824.0,-5575.5,0.0,0.0
614,221923.0,2746740971.0,-5574.5,0.0,0.0
615,221974.0,2747372198.0,-5573.5,0.0,0.0
616,221989.0,2747557853.0,-5572.5,0.0,0.0
617,222001.0,2747706377.0,-5571.5,0.0,0.0
618,222059.0,2748424243.0,-5570.5,0.0,0.0
619,222106.0,2749005962.0,-5569.5,0.0,0.0
620,222116.0,2749129732.0,-5568.5,0.0,0.0
621,222121.0,2749191617.0,-5567.5,0.0,0.0
622,222171.0,2749810467.0,-5566.5,0.0,0.0
623,222285.0,2751221445.0,-5565.5,0.0,0.0
624,222355.0,2752087835.0,-5564.5,0.0,0.0
625,222374.0,2752322998.0,-5563.5,0.0,0.0
626,222484.0,2753684468.0,-5562.5,0.0,0.0
627,222519.0,2754117663.0,-5561.5,0.0,0.0
628,222544.0,2754427088.0,-5560.5,0.0,0.0
629,222622.0,2755392494.0,-5559.5,0.0,0.0
630,222847.0,2758177319.0,-5558.5,0.0,0.0
631,222855.0,2758276335.0,-5557.5,0.0,0.0
632,222951.0,2759464527.0,-5556.5,0.0,0.0
633,222992.0,2759971984.0,-5555.5,0.0,0.0
634,223072.0,2760962144.0,-5554.5,0.0,0.0
635,223073.0,2760974521.0,-5553.5,0.0,0.0
636,223126.0,2761630502.0,-5552.5,0.0,0.0
637,223145.0,2761865665.0,-5551.5,0.0,0.0
638,223157.0,2762014189.0,-5550.5,0.0,0.0
639,223172.0,2762199844.0,-5549.5,0.0,0.0
640,223221.0,2762806317.0,-5548.5,0.0,0.0
641,223224.0,2762843448.0,-5547.5,0.0,0.0
642,223247.0,2763128119.0,-5546.5,0.0,0.0
643,223354.0,2764452458.0,-5545.5,0.0,0.0
644,223403.0,2765058931.0,-5544.5,0.0,0.0
645,223535.0,2766692695.0,-5543.5,0.0,0.0
646,223627.0,2767831379.0,-5542.5,0.0,0.0
647,223661.0,2768252197.0,-5541.5,0.0,0.0
648,223669.0,2768351213.0,-5540.5,0.0,0.0
649,223812.0,2770121124.0,-5539.5,0.0,0.0
650,223864.0,2770764728.0,-5538.5,0.0,0.0
651,223912.0,2771358824.0,-5537.5,0.0,0.0
652,223945.0,2771767265.0,-5536.5,0.0,0.0
653,224011.0,2772584147.0,-5535.5,0.0,0.0
654,224106.0,2773759962.0,-5534.5,0.0,0.0
655,224415.0,2777584455.0,-5533.5,0.0,0.0
656,224534.0,2779057318.0,-5532.5,0.0,0.0
657,224568.0,2779478136.0,-5531.5,0.0,0.0
658,224612.0,2780022724.0,-5530.5,0.0,0.0
659,224626.0,2780196002.0,-5529.5,0.0,0.0
660,224742.0,2781631734.0,-5528.5,0.0,0.0
661,224811.0,2782485747.0,-5527.5,0.0,0.0
662,224839.0,2782832303.0,-5526.5,0.0,0.0
663,224903.0,2783624431.0,-5525.5,0.0,0.0
664,225095.0,2786000815.0,-5524.5,0.0,0.0
665,225353.0,2789194081.0,-5523.5,0.0,0.0
666,225375.0,2789466375.0,-5522.5,0.0,0.0
667,225413.0,2789936701.0,-5521.5,0.0,0.0
668,225434.0,2790196618.0,-5520.5,0.0,0.0
669,225463.0,2790555551.0,-5519.5,0.0,0.0
670,225541.0,2791520957.0,-5518.5,0.0,0.0
671,225605.0,2792313085.0,-5517.5,0.0,0.0
672,225684.0,2793290868.0,-5516.5,0.0,0.0
673,225688.0,2793340376.0,-5515.5,0.0,0.0
674,225747.0,2794070619.0,-5514.5,0.0,0.0
675,225788.0,2794578076.0,-5513.5,0.0,0.0
676,225833.0,2795135041.0,-5512.5,0.0,0.0
677,225920.0,2796211840.0,-5511.5,0.0,0.0
678,225925.0,2796273725.0,-5510.5,0.0,0.0
679,225962.0,2796731674.0,-5509.5,0.0,0.0
680,225969.0,2796818313.0,-5508.5,0.0,0.0
681,225970.0,2796830690.0,-5507.5,0.0,0.0
682,225985.0,2797016345.0,-5506.5,0.0,0.0
683,226131.0,2798823387.0,-5505.5,0.0,0.0
684,226175.0,2799367975.0,-5504.5,0.0,0.0
685,226233.0,2800085841.0,-5503.5,0.0,0.0
686,226469.0,2803006813.0,-5502.5,0.0,0.0
687,226514.0,2803563778.0,-5501.5,0.0,0.0
688,226611.0,2804764347.0,-5500.5,0.0,0.0
689,226718.0,2806088686.0,-5499.5,0.0,0.0
690,226731.0,2806249587.0,-5498.5,0.0,0.0
691,226842.0,2807623434.0,-5497.5,0.0,0.0
692,226945.0,2808898265.0,-5496.5,0.0,0.0
693,226949.0,2808947773.0,-5495.5,0.0,0.0
694,227060.0,2810321620.0,-5494.5,0.0,0.0
695,227133.0,2811225141.0,-5493.5,0.0,0.0
696,227146.0,2811386042.0,-5492.5,0.0,0.0
697,227219.0,2812289563.0,-5491.5,0.0,0.0
698,227312.0,2813440624.0,-5490.5,0.0,0.0
699,227376.0,2814232752.0,-5489.5,0.0,0.0
700,227456.0,2815222912.0,-5488.5,0.0,0.0
701,227466.0,2815346682.0,-5487.5,0.0,0.0
702,227601.0,2817017577.0,-5486.5,0.0,0.0
703,227605.0,2817067085.0,-5485.5,0.0,0.0
704,227651.0,2817636427.0,-5484.5,0.0,0.0
705,227871.0,2820359367.0,-5483.5,0.0,0.0
706,227973.0,2821621821.0,-5482.5,0.0,0.0
707,228016.0,2822154032.0,-5481.5,0.0,0.0
708,228022.0,2822228294.0,-5480.5,0.0,0.0
709,228034.0,2822376818.0,-5479.5,0.0,0.0
710,228116.0,2823391732.0,-5478.5,0.0,0.0
711,228168.0,2824035336.0,-5477.5,0.0,0.0
712,228233.0,2824839841.0,-5476.5,0.0,0.0
713,228236.0,2824876972.0,-5475.5,0.0,0.0
714,228263.0,2825211151.0,-5474.5,0.0,0.0
715,228265.0,2825235905.0,-5473.5,0.0,0.0
716,228268.0,2825273036.0,-5472.5,0.0,0.0
717,228273.0,2825334921.0,-5471.5,0.0,0.0
718,228315.0,2825854755.0,-5470.5,0.0,0.0
719,228436.0,2827352372.0,-5469.5,0.0,0.0
720,228456.0,2827599912.0,-5468.5,0.0,0.0
721,228459.0,2827637043.0,-5467.5,0.0,0.0
722,228531.0,2828528187.0,-5466.5,0.0,0.0
723,228543.0,2828676711.0,-5465.5,0.0,0.0
724,228579.0,2829122283.0,-5464.5,0.0,0.0
725,228619.0,2829617363.0,-5463.5,0.0,0.0
726,228626.0,2829704002.0,-5462.5,0.0,0.0
727,228660.0,2830124820.0,-5461.5,0.0,0.0
728,228735.0,2831053095.0,-5460.5,0.0,0.0
729,228775.0,2831548175.0,-5459.5,0.0,0.0
730,228787.0,2831696699.0,-5458.5,0.0,0.0
731,228820.0,2832105140.0,-5457.5,0.0,0.0
732,228894.0,2833021038.0,-5456.5,0.0,0.0
733,228937.0,2833553249.0,-5455.5,0.0,0.0
734,228987.0,2834172099.0,-5454.5,0.0,0.0
735,229038.0,2834803326.0,-5453.5,0.0,0.0
736,229073.0,2835236521.0,-5452.5,0.0,0.0
737,229148.0,2836164796.0,-5451.5,0.0,0.0
738,229195.0,2836746515.0,-5450.5,0.0,0.0
739,229243.0,2837340611.0,-5449.5,0.0,0.0
740,229358.0,2838763966.0,-5448.5,0.0,0.0
741,229381.0,2839048637.0,-5447.5,0.0,0.0
742,229450.0,2839902650.0,-5446.5,0.0,0.0
743,229617.0,2841969609.0,-5445.5,0.0,0.0
744,229618.0,2841981986.0,-5444.5,0.0,0.0
745,229644.0,2842303788.0,-5443.5,0.0,0.0
746,229659.0,2842489443.0,-5442.5,0.0,0.0
747,229676.0,2842699852.0,-5441.5,0.0,0.0
748,229797.0,2844197469.0,-5440.5,0.0,0.0
749,229802.0,2844259354.0,-5439.5,0.0,0.0
750,229846.0,2844803942.0,-5438.5,0.0,0.0
751,229938.0,2845942626.0,-5437.5,0.0,0.0
752,229960.0,2846214920.0,-5436.5,0.0,0.0
753,230073.0,2847613521.0,-5435.5,0.0,0.0
754,230166.0,2848764582.0,-5434.5,0.0,0.0
755,230221.0,2849445317.0,-5433.5,0.0,0.0
756,230226.0,2849507202.0,-5432.5,0.0,0.0
757,230310.0,2850546870.0,-5431.5,0.0,0.0
758,230316.0,2850621132.0,-5430.5,0.0,0.0
759,230369.0,2851277113.0,-5429.5,0.0,0.0
760,230441.0,2852168257.0,-5428.5,0.0,0.0
761,230564.0,2853690628.0,-5427.5,0.0,0.0
762,230597.0,2854099069.0,-5426.5,0.0,0.0
763,230605.0,2854198085.0,-5425.5,0.0,0.0
764,230665.0,2854940705.0,-5424.5,0.0,0.0
765,230704.0,2855423408.0,-5423.5,0.0,0.0
766,230721.0,2855633817.0,-5422.5,0.0,0.0
767,230909.0,2857960693.0,-5421.5,0.0,0.0
768,230951.0,2858480527.0,-5420.5,0.0,0.0
769,231093.0,2860238061.0,-5419.5,0.0,0.0
770,231104.0,2860374208.0,-5418.5,0.0,0.0
771,231110.0,2860448470.0,-5417.5,0.0,0.0
772,231144.0,2860869288.0,-5416.5,0.0,0.0
773,231152.0,2860968304.0,-5415.5,0.0,0.0
774,231167.0,2861153959.0,-5414.5,0.0,0.0
775,231224.0,2861859448.0,-5413.5,0.0,0.0
776,231442.0,2864557634.0,-5412.5,0.0,0.0
777,231449.0,2864644273.0,-5411.5,0.0,0.0
778,231449.0,2864644274.0,-5410.5,0.0,0.0
779,231450.0,2864656650.0,-5409.5,0.0,0.0
780,231452.0,2864681404.0,-5408.5,0.0,0.0
781,231460.0,2864780420.0,-5407.5,0.0,0.0
782,231483.0,2865065091.0,-5406.5,0.0,0.0
783,231506.0,2865349762.0,-5405.5,0.0,0.0
784,231552.0,2865919104.0,-5404.5,0.0,0.0
785,231588.0,2866364676.0,-5403.5,0.0,0.0
786,231599.0,2866500823.0,-5402.5,0.0,0.0
787,231602.0,2866537954.0,-5401.5,0.0,0.0
788,231613.0,2866674101.0,-5400.5,0.0,0.0
789,231798.0,2868963846.0,-5399.5,0.0,0.0
790,231799.0,2868976223.0,-5398.5,0.0,0.0
791,231841.0,2869496057.0,-5397.5,0.0,0.0
792,231855.0,2869669335.0,-5396.5,0.0,0.0
793,231857.0,2869694089.0,-5395.5,0.0,0.0
794,232003.0,2871501131.0,-5394.5,0.0,0.0
795,232009.0,2871575393.0,-5393.5,0.0,0.0
796,232034.0,2871884818.0,-5392.5,0.0,0.0
797,232046.0,2872033342.0,-5391.5,0.0,0.0
798,232176.0,2873642352.0,-5390.5,0.0,0.0
799,232204.0,2873988908.0,-5389.5,0.0,0.0
800,232240.0,2874434480.0,-5388.5,0.0,0.0
801,232309.0,2875288493.0,-5387.5,0.0,0.0
802,232432.0,2876810864.0,-5386.5,0.0,0.0
803,232450.0,2877033650.0,-5385.5,0.0,0.0
804,232605.0,2878952085.0,-5384.5,0.0,0.0
805,232639.0,2879372903.0,-5383.5,0.0,0.0
806,232740.0,2880622980.0,-5382.5,0.0,0.0
807,232765.0,2880932405.0,-5381.5,0.0,0.0
808,232820.0,2881613140.0,-5380.5,0.0,0.0
809,232844.0,2881910188.0,-5379.5,0.0,0.0
810,232866.0,2882182482.0,-5378.5,0.0,0.0
811,232966.0,2883420182.0,-5377.5,0.0,0.0
812,233014.0,2884014278.0,-5376.5,0.0,0.0
813,233036.0,2884286572.0,-5375.5,0.0,0.0
814,233150.0,2885697550.0,-5374.5,0.0,0.0
815,233177.0,2886031729.0,-5373.5,0.0,0.0
816,233239.0,2886799103.0,-5372.5,0.0,0.0
817,233284.0,2887356068.0,-5371.5,0.0,0.0
818,233307.0,2887640739.0,-5370.5,0.0,0.0
819,233322.0,2887826394.0,-5369.5,0.0,0.0
820,233338.0,2888024426.0,-5368.5,0.0,0.0
821,233426.0,2889113602.0,-5367.5,0.0,0.0
822,233452.0,2889435404.0,-5366.5,0.0,0.0
823,233491.0,2889918107.0,-5365.5,0.0,0.0
824,233512.0,2890178024.0,-5364.5,0.0,0.0
825,233521.0,2890289417.0,-5363.5,0.0,0.0
826,233664.0,2892059328.0,-5362.5,0.0,0.0
827,233705.0,2892566785.0,-5361.5,0.0,0.0
828,233878.0,2894708006.0,-5360.5,0.0,0.0
829,233920.0,2895227840.0,-5359.5,0.0,0.0
830,234055.0,2896898735.0,-5358.5,0.0,0.0
831,234083.0,2897245291.0,-5357.5,0.0,0.0
832,234146.0,2898025042.0,-5356.5,0.0,0.0
833,234296.0,2899881592.0,-5355.5,0.0,0.0
834,234314.0,2900104378.0,-5354.5,0.0,0.0
835,234453.0,2901824781.0,-5353.5,0.0,0.0
836,234467.0,2901998059.0,-5352.5,0.0,0.0
837,234555.0,2903087235.0,-5351.5,0.0,0.0
838,234668.0,2904485836.0,-5350.5,0.0,0.0
839,234798.0,2906094846.0,-5349.5,0.0,0.0
840,234811.0,2906255747.0,-5348.5,0.0,0.0
841,234893.0,2907270661.0,-5347.5,0.0,0.0
842,234908.0,2907456316.0,-5346.5,0.0,0.0
843,234973.0,2908260821.0,-5345.5,0.0,0.0
844,234997.0,2908557869.0,-5344.5,0.0,0.0
845,235006.0,2908669262.0,-5343.5,0.0,0.0
846,235083.0,2909622291.0,-5342.5,0.0,0.0
847,235204.0,2911119908.0,-5341.5,0.0,0.0
848,235227.0,2911404579.0,-5340.5,0.0,0.0
849,235266.0,2911887282.0,-5339.5,0.0,0.0
850,235304.0,2912357608.0,-5338.5,0.0,0.0
851,235528.0,2915130056.0,-5337.5,0.0,0.0
852,235886.0,2919561022.0,-5336.5,0.0,0.0
853,236034.0,2921392818.0,-5335.5,0.0,0.0
854,236090.0,2922085930.0,-5334.5,0.0,0.0
855,236138.0,2922680026.0,-5333.5,0.0,0.0
856,236544.0,2927705088.0,-5332.5,0.0,0.0
857,236621.0,2928658117.0,-5331.5,0.0,0.0
858,236767.0,2930465159.0,-5330.5,0.0,0.0
859,236788.0,2930725076.0,-5329.5,0.0,0.0
860,236839.0,2931356303.0,-5328.5,0.0,0.0
861,236904.0,2932160808.0,-5327.5,0.0,0.0
862,236969.0,2932965313.0,-5326.5,0.0,0.0
863,236992.0,2933249984.0,-5325.5,0.0,0.0
864,237133.0,2934995141.0,-5324.5,0.0,0.0
865,237221.0,2936084317.0,-5323.5,0.0,0.0
866,237266.0,2936641282.0,-5322.5,0.0,0.0
867,237338.0,2937532426.0,-5321.5,0.0,0.0
868,237480.0,2939289960.0,-5320.5,0.0,0.0
869,237486.0,2939364222.0,-5319.5,0.0,0.0
870,237629.0,2941134133.0,-5318.5,0.0,0.0
871,237661.0,2941530197.0,-5317.5,0.0,0.0
872,237749.0,2942619373.0,-5316.5,0.0,0.0
873,237921.0,2944748217.0,-5315.5,0.0,0.0
874,237953.0,2945144281.0,-5314.5,0.0,0.0
875,238022.0,2945998294.0,-5313.5,0.0,0.0
876,238087.0,2946802799.0,-5312.5,0.0,0.0
877,238227.0,2948535579.0,-5311.5,0.0,0.0
878,238265.0,2949005905.0,-5310.5,0.0,0.0
879,238406.0,2950751062.0,-5309.5,0.0,0.0
880,238421.0,2950936717.0,-5308.5,0.0,0.0
881,238522.0,2952186794.0,-5307.5,0.0,0.0
882,238528.0,2952261056.0,-5306.5,0.0,0.0
883,238656.0,2953845312.0,-5305.5,0.0,0.0
884,238752.0,2955033504.0,-5304.5,0.0,0.0
885,238756.0,2955083012.0,-5303.5,0.0,0.0
886,238789.0,2955491453.0,-5302.5,0.0,0.0
887,238800.0,2955627600.0,-5301.5,0.0,0.0
888,238951.0,2957496527.0,-5300.5,0.0,0.0
889,238954.0,2957533658.0,-5299.5,0.0,0.0
890,238980.0,2957855460.0,-5298.5,0.0,0.0
891,239009.0,2958214393.0,-5297.5,0.0,0.0
892,239090.0,2959216930.0,-5296.5,0.0,0.0
893,239155.0,2960021435.0,-5295.5,0.0,0.0
894,239218.0,2960801186.0,-5294.5,0.0,0.0
895,239219.0,2960813563.0,-5293.5,0.0,0.0
896,239252.0,2961222004.0,-5292.5,0.0,0.0
897,239328.0,2962162656.0,-5291.5,0.0,0.0
898,239328.0,2962162657.0,-5290.5,0.0,0.0
899,239488.0,2964142976.0,-5289.5,0.0,0.0
900,239513.0,2964452401.0,-5288.5,0.0,0.0
901,239557.0,2964996989.0,-5287.5,0.0,0.0
902,239734.0,2967187718.0,-5286.5,0.0,0.0
903,239750.0,2967385750.0,-5285.5,0.0,0.0
904,239784.0,2967806568.0,-5284.5,0.0,0.0
905,239909.0,2969353693.0,-5283.5,0.0,0.0
906,239928.0,2969588856.0,-5282.5,0.0,0.0
907,239936.0,2969687872.0,-5281.5,0.0,0.0
908,239954.0,2969910658.0,-5280.5,0.0,0.0
909,239969.0,2970096313.0,-5279.5,0.0,0.0
910,240001.0,2970492377.0,-5278.5,0.0,0.0
911,240008.0,2970579016.0,-5277.5,0.0,0.0
912,240133.0,2972126141.0,-5276.5,0.0,0.0
913,240133.0,2972126142.0,-5275.5,0.0,0.0
914,240249.0,2973561873.0,-5274.5,0.0,0.0
915,240305.0,2974254985.0,-5273.5,0.0,0.0
916,240525.0,2976977925.0,-5272.5,0.0,0.0
917,240710.0,2979267670.0,-5271.5,0.0,0.0
918,241084.0,2983896668.0,-5270.5,0.0,0.0
919,241136.0,2984540272.0,-5269.5,0.0,0.0
920,241172.0,2984985844.0,-5268.5,0.0,0.0
921,241230.0,2985703710.0,-5267.5,0.0,0.0
922,241394.0,2987733538.0,-5266.5,0.0,0.0
923,241829.0,2993117533.0,-5265.5,0.0,0.0
924,241856.0,2993451712.0,-5264.5,0.0,0.0
925,241880.0,2993748760.0,-5263.5,0.0,0.0
926,241973.0,2994899821.0,-5262.5,0.0,0.0
927,242009.0,2995345393.0,-5261.5,0.0,0.0
928,242055.0,2995914735.0,-5260.5,0.0,0.0
929,242092.0,2996372684.0,-5259.5,0.0,0.0
930,242342.0,2999466934.0,-5258.5,0.0,0.0
931,242385.0,2999999145.0,-5257.5,0.0,0.0
932,242404.0,3000234308.0,-5256.5,0.0,0.0
933,242467.0,3001014059.0,-5255.5,0.0,0.0
934,242561.0,3002177497.0,-5254.5,0.0,0.0
935,242592.0,3002561184.0,-5253.5,0.0,0.0
936,242771.0,3004776667.0,-5252.5,0.0,0.0
937,242959.0,3007103543.0,-5251.5,0.0,0.0
938,242980.0,3007363460.0,-5250.5,0.0,0.0
939,243022.0,3007883294.0,-5249.5,0.0,0.0
940,243135.0,3009281895.0,-5248.5,0.0,0.0
941,243225.0,3010395825.0,-5247.5,0.0,0.0
942,243236.0,3010531972.0,-5246.5,0.0,0.0
943,243259.0,3010816643.0,-5245.5,0.0,0.0
944,243310.0,3011447870.0,-5244.5,0.0,0.0
945,243419.0,3012796963.0,-5243.5,0.0,0.0
946,243423.0,3012846471.0,-5242.5,0.0,0.0
947,243618.0,3015259986.0,-5241.5,0.0,0.0
948,243672.0,3015928344.0,-5240.5,0.0,0.0
949,243686.0,3016101622.0,-5239.5,0.0,0.0
950,243702.0,3016299654.0,-5238.5,0.0,0.0
951,243711.0,3016411047.0,-5237.5,0.0,0.0
952,243833.0,3017921041.0,-5236.5,0.0,0.0
953,244015.0,3020173655.0,-5235.5,0.0,0.0
954,244055.0,3020668735.0,-5234.5,0.0,0.0
955,244237.0,3022921349.0,-5233.5,0.0,0.0
956,244307.0,3023787739.0,-5232.5,0.0,0.0
957,244340.0,3024196180.0,-5231.5,0.0,0.0
958,244429.0,3025297733.0,-5230.5,0.0,0.0
959,244620.0,3027661740.0,-5229.5,0.0,0.0
960,244624.0,3027711248.0,-5228.5,0.0,0.0
961,245140.0,3034097780.0,-5227.5,0.0,0.0
962,245166.0,3034419582.0,-5226.5,0.0,0.0
963,245173.0,3034506221.0,-5225.5,0.0,0.0
964,245258.0,3035558266.0,-5224.5,0.0,0.0
965,245284.0,3035880068.0,-5223.5,0.0,0.0
966,245307.0,3036164739.0,-5222.5,0.0,0.0
967,245503.0,3038590631.0,-5221.5,0.0,0.0
968,245715.0,3041214555.0,-5220.5,0.0,0.0
969,245720.0,3041276440.0,-5219.5,0.0,0.0
970,245780.0,3042019060.0,-5218.5,0.0,0.0
971,245998.0,3044717246.0,-5217.5,0.0,0.0
972,246045.0,3045298965.0,-5216.5,0.0,0.0
973,246089.0,3045843553.0,-5215.5,0.0,0.0
974,246316.0,3048653132.0,-5214.5,0.0,0.0
975,246401.0,3049705177.0,-5213.5,0.0,0.0
976,246445.0,3050249765.0,-5212.5,0.0,0.0
977,246821.0,3054903517.0,-5211.5,0.0,0.0
978,246889.0,3055745153.0,-5210.5,0.0,0.0
979,247012.0,3057267524.0,-5209.5,0.0,0.0
980,247214.0,3059767678.0,-5208.5,0.0,0.0
981,247245.0,3060151365.0,-5207.5,0.0,0.0
982,247409.0,3062181193.0,-5206.5,0.0,0.0
983,247862.0,3067787974.0,-5205.5,0.0,0.0
984,247936.0,3068703872.0,-5204.5,0.0,0.0
985,248222.0,3072243694.0,-5203.5,0.0,0.0
986,248241.0,3072478857.0,-5202.5,0.0,0.0
987,248244.0,3072515988.0,-5201.5,0.0,0.0
988,248300.0,3073209100.0,-5200.5,0.0,0.0
989,248382.0,3074224014.0,-5199.5,0.0,0.0
990,248394.0,3074372538.0,-5198.5,0.0,0.0
991,248603.0,3076959331.0,-5197.5,0.0,0.0
992,248800.0,3079397600.0,-5196.5,0.0,0.0
993,248818.0,3079620386.0,-5195.5,0.0,0.0
994,248901.0,3080647677.0,-5194.5,0.0,0.0
995,249014.0,3082046278.0,-5193.5,0.0,0.0
996,249020.0,3082120540.0,-5192.5,0.0,0.0
